,Instance Id,Instance Name,Is Dead,User Count,instance_group,rule count
2888,637b2ff4d94dca7f11e7b63b,fedi.beyleyisnot.moe,FALSE,1,1 to 5,0
2889,637b31bfd94dca7f11e7bd4a,snabel.party,FALSE,4,1 to 5,3
2890,637b2fecd94dca7f11e7b613,silvan.cloud,FALSE,4,1 to 5,5
2891,6370e13180bb3f03b435a567,divas.joburg,FALSE,4,1 to 5,11
2892,64eb3d4ab9f7955a20fee5fa,faggot.zone,FALSE,7,6 to 15,0
2893,637b237fad72ace2dcf16b16,m.brokep.com,FALSE,1,1 to 5,1
2894,637b2c04d94dca7f11e7a619,photos.thefishermenandthepriestess.com,FALSE,1,1 to 5,0
2895,6420cc532f89ffa967c7825d,owo.rs,FALSE,45,16 to 50,4
2896,638c29b1a25241bd3cd85665,themiddleofthestreet.xyz,FALSE,9,6 to 15,18
2897,651feb8856c02fea88afa3bd,mastodon.stevesworld.co,FALSE,1,1 to 5,3
2898,638de9fdb58cc56b6903dad6,mastodon.researchinstitute.at,FALSE,5,1 to 5,5
2899,637b3139d94dca7f11e7bb3e,kamu.social,FALSE,85,51 to 150,8
2900,6381d825944167aebb273380,nfra.club,FALSE,2,1 to 5,2
2901,637b3173d94dca7f11e7bc27,gorone.xyz,FALSE,87,51 to 150,6
2902,64b336a0c612c363f7bb400b,gts.endgameviable.com,FALSE,1,1 to 5,0
2903,637b36f9d94dca7f11e7d2a2,social.modest.com,FALSE,6,6 to 15,0
2904,637ddb3d5b9e10bde454d659,mastodon.chrisduffley.com,FALSE,22,16 to 50,1
2905,640a271124a6844dcf89bb09,a.tela.moe,FALSE,6,6 to 15,18
2906,6545e2b16f97efe7c87caade,pixelfed.hamdorf.org,FALSE,1,1 to 5,1
2907,63de6374871c12cd5347ac6b,meow.academy,FALSE,8,6 to 15,0
2908,638e65c449f1cc93006c838c,egirl.social,FALSE,3,1 to 5,5
2909,63a40022cf616b108f57722f,apub.abstract.properties,FALSE,2,1 to 5,0
2910,66907ab42965d44eeafe96d4,chatfreu.de,FALSE,2,1 to 5,0
2911,66c274c23f46d44b51e7d7c1,mastodon.linux.ucla.edu,FALSE,13,6 to 15,6
2912,637b2f13d94dca7f11e7b277,gamingjp.org,FALSE,67,51 to 150,0
2913,637b2c67d94dca7f11e7a7ba,waha.work,FALSE,116,51 to 150,2
2914,63ad26187731f6b71feecbbc,thelake.town,FALSE,7,6 to 15,0
2915,637b2bd6d94dca7f11e7a51c,datasci.social,FALSE,431,151 to 500,9
2916,5b45394afa6236722f762a01,ischool.social,FALSE,21,16 to 50,0
2917,5ac6efb6fde0264e9d17adc4,laserdisc.party,FALSE,84,51 to 150,0
2918,637b3204d94dca7f11e7be54,mastodon.inferiorlattice.com,FALSE,24,16 to 50,3
2919,644708c935a5b71ea4641341,null.codes,FALSE,1,1 to 5,0
2920,637b35bed94dca7f11e7cd9f,social.mfojtik.io,FALSE,1,1 to 5,0
2921,6564191ec5a3e3f08879193e,pixelfed.cc,FALSE,6,6 to 15,5
2922,6439f512af46f442cc3e354c,hatoba.fedicity.net,FALSE,1,1 to 5,3
2923,64aa1e3d4378c8e593fb5807,mstdn.47tya.net,FALSE,7,6 to 15,0
2924,65a1f24e72aba03a13060f6c,skyhook.monster,FALSE,119,51 to 150,0
2925,640886e1700ca62360acb802,akko.airis.dev,FALSE,1,1 to 5,18
2926,637b3743d94dca7f11e7d3d8,mastodon.f2a.io,FALSE,3,1 to 5,2
2927,63cb5e6cbdcaf208a68218b1,marimoko.biz,FALSE,9,6 to 15,4
2928,65045a60e975f07bb243b050,pentacop.moellus.net,FALSE,1,1 to 5,1
2929,64a97fd71a147ccbfdabe6e5,social.arctron.nl,FALSE,2,1 to 5,0
2930,5ad30884804e241fcb2d0c7a,kemoner-don.tokyo,FALSE,2,1 to 5,12
2931,661b2bbe8ec3269aa4df420e,staging.verse.averagedood.xyz,FALSE,2,1 to 5,0
2932,65a1f26372aba03a13061410,tietz.social,FALSE,1,1 to 5,0
2933,637cd91645273fd7ff114bb6,stade.social,FALSE,4,1 to 5,10
2934,63a19e2dcfc3e2e46b8acb3e,pixelfed.mrak.at,FALSE,6,6 to 15,5
2935,637b1b7abaf9cf97b71f2c9f,toot.liw.fi,FALSE,3,1 to 5,0
2936,63e73f80e789d410bb1ea9c2,www.dnddeutsch.de,FALSE,56,51 to 150,0
2937,63bc1e505f715e60c09e2d26,mastodon.cooleysekula.net,FALSE,6,6 to 15,8
2938,637b1c1fbaf9cf97b71f2f1b,club.elephantus.moe,FALSE,6,6 to 15,0
2939,637b3019d94dca7f11e7b6c6,toot.ipmorris.com,FALSE,1,1 to 5,0
2940,637b3122d94dca7f11e7badb,crabby.fyi,FALSE,3,1 to 5,0
2941,6358eae680bb3f03b435a19f,occm.cc,FALSE,8229,5001+,8
2942,63cb61f6e38bee0966b15931,stunlock.social,FALSE,2,1 to 5,0
2943,668b79de6909bfd2c7280b3f,mas.x64.onl,FALSE,2,1 to 5,0
2944,58f21ad2762338151ee6d916,social.myconan.net,FALSE,2,1 to 5,0
2945,65a1f26572aba03a13061457,wzrds.fun,FALSE,2,1 to 5,10
2946,63b6d54a32614eb1dba72dc1,yokonegi.hostdon.ne.jp,FALSE,1,1 to 5,2
2947,637337f280bb3f03b435a5eb,bvb.social,FALSE,11,6 to 15,0
2948,637b2cedd94dca7f11e7aa07,mouse.photos,FALSE,1,1 to 5,4
2949,637b2d36d94dca7f11e7ab1e,fedi.tax,FALSE,1,1 to 5,0
2950,637b2e54d94dca7f11e7af69,mastodon.elte.hu,FALSE,4024,1501 to 5000,4
2951,5afc3ee10c3a8465be00084c,travel-friends.chat,FALSE,13,6 to 15,6
2952,653763485045729b6c774626,sizeriot.com,FALSE,3,1 to 5,7
2953,63e736302595be0f5af54d74,md.uzla.net,FALSE,3,1 to 5,8
2954,637b2c6cd94dca7f11e7a7d4,social.spheron.one,FALSE,2,1 to 5,0
2955,637b28d9ad72ace2dcf182e6,mastodon.f-si.org,FALSE,4,1 to 5,18
2956,637b304ed94dca7f11e7b77f,mastodon.milll.ws,FALSE,29,16 to 50,7
2957,648fc266025c029fee6d92b0,mst.cebo29.ipv64.de,FALSE,3,1 to 5,0
2958,637b2d8cd94dca7f11e7ac78,pl.ebin.zone,FALSE,2,1 to 5,18
2959,64854dd1824583110c8e0fb9,deaf.group,FALSE,6,6 to 15,4
2960,653d8290da57ee93119ed25c,flinta.social,FALSE,11,6 to 15,4
2961,64a5837d0111b625dd7be53e,bs-x.org,FALSE,1,1 to 5,1
2962,635ea5fb80bb3f03b435a1cb,assemblag.es,FALSE,602,501 to 1500,0
2963,64bbab47089ab3c6aac5016d,tierranietos.tupambae.org,FALSE,1,1 to 5,18
2964,65a1f23c72aba03a13060b7c,thewalkingdeaf.social,FALSE,4,1 to 5,3
2965,639a8872ad55d919e8719d3b,t.fred.social,FALSE,3,1 to 5,10
2966,65073a5c4fe64bf2bd68a22a,masto1.ultrafeed.dev,FALSE,5,1 to 5,0
2967,637b2269ad72ace2dcf16682,social.spline.de,FALSE,15,6 to 15,18
2968,667d6fd73db1de899173c308,environmentalists.social,FALSE,2,1 to 5,12
2969,637b1d44baf9cf97b71f3376,feed.casa,FALSE,5,1 to 5,0
2970,637b380ed94dca7f11e7d775,masto.allrite.at,FALSE,1,1 to 5,1
2971,65a1f24872aba03a13060db4,fatlads.lol,FALSE,5,1 to 5,5
2972,637b2951ad72ace2dcf18516,friends.undeadnetwork.de,FALSE,10,6 to 15,18
2973,65c28470ac26ec6364eb08fb,mastodon.in-two.com,FALSE,6,6 to 15,0
2974,637b2cbdd94dca7f11e7a94c,slap.masterdan.net,FALSE,4,1 to 5,5
2975,661f3baa50b740c212d9a7b1,retro-gaiden.com,FALSE,48,16 to 50,7
2976,64ab3ee90dd53514d8018842,live.dehub.club,FALSE,1,1 to 5,18
2977,637955c9057570bcb618bacb,c18.masto.host,FALSE,166,151 to 500,6
2978,638f700400b9859d3033ca4f,mastodon.lepik.eu,FALSE,2,1 to 5,1
2979,6461b061d9bff0afe1b80375,nonsequiturs.social,FALSE,2,1 to 5,0
2980,65444ae21afea6a70851bc95,mstdn.dsj-toot.com,FALSE,19,16 to 50,5
2981,63d42a389594a8434173dea4,sigin.fo,FALSE,5,1 to 5,0
2982,6000ebc588f1bd03b0d0fe75,transmom.love,FALSE,10,6 to 15,10
2983,644f2f5dc28c674e1eedec60,fedi.nyc.what.if.ua,FALSE,4,1 to 5,0
2984,64a1cbcb864eee8cfd5afd3c,mastodon.mossy.page,FALSE,4,1 to 5,0
2985,637b337fd94dca7f11e7c2ff,social.matarillo.com,FALSE,1,1 to 5,0
2986,63faf4387ab60d9f6de7cfea,assonance.org,FALSE,3,1 to 5,0
2987,65daae97e01fcd35b6044153,sharkey.anton-exe.eu,FALSE,3,1 to 5,0
2988,63de638c871c12cd5347acf8,njust.club,FALSE,336,151 to 500,9
2989,639c3ac477eed2648290023e,politehumans.com,FALSE,2,1 to 5,1
2990,637b303bd94dca7f11e7b737,fediver.de,FALSE,10,6 to 15,8
2991,642d671c6fe403554bfcc289,syndicat.chat,FALSE,4,1 to 5,0
2992,637b2cc6d94dca7f11e7a96e,social.cloudron.io,FALSE,3,1 to 5,0
2993,63a65a5d3d504039e1e8a52b,mitchelltribe.social,FALSE,1,1 to 5,6
2994,63d5066cac3b665ec622b9e1,toot.beer,FALSE,5,1 to 5,10
2995,5b453e081ea87622b819cc61,friendica.utzer.de,FALSE,23,16 to 50,0
2996,63d0cda7c4b9e8c6b08d5fcf,mastodon.kirgus.net,FALSE,2,1 to 5,0
2997,65a1f23272aba03a13060900,toot.groundctrl.earth,FALSE,2,1 to 5,0
2998,6392d9735237e995e785eb6f,subspacelink.com,FALSE,2,1 to 5,0
2999,58ec0708dcd4660abedbf2d6,glitch.social,FALSE,406,151 to 500,0
3000,637b2d7ad94dca7f11e7ac39,pix.toot.wales,FALSE,2851,1501 to 5000,3
3001,63e3f1209d10b29f1c829cce,pad.venzano.fr,FALSE,5,1 to 5,3
3002,637b2772ad72ace2dcf17ccc,fed.hvn.network,FALSE,1,1 to 5,18
3003,63cc0acc0c94371a281fbaad,mastodon.hnaportal.net,FALSE,3,1 to 5,0
3004,637b31f2d94dca7f11e7be09,glod.org,FALSE,29,16 to 50,4
3005,65a1f26672aba03a13061483,www.matatabi.com,FALSE,1,1 to 5,0
3006,637b31e0d94dca7f11e7bdbc,arvr.social,FALSE,1663,1501 to 5000,6
3007,637d361d22a78f916cd05e63,micah.social,FALSE,1,1 to 5,0
3008,63eba940c949e3b0a0075d10,tau-ceti.space,FALSE,3,1 to 5,10
3009,637b3624d94dca7f11e7cf39,mastodon.ste.no,FALSE,4,1 to 5,0
3010,5b2c15b59ef0540526549ce9,social.linux.pizza,FALSE,11624,5001+,7
3011,64f55e91abaa1e005bb1818b,d-shoot.net,FALSE,2,1 to 5,0
3012,64a9db3e9625e0dada861f88,social.juliestbagel.me,FALSE,12,6 to 15,0
3013,65173e7eb49f0b8a72032b2b,vahera.social,FALSE,4,1 to 5,0
3014,63b3834dc2c8ec558aa6c4e3,social.riz-om.network,FALSE,2,1 to 5,0
3015,637b23d5ad72ace2dcf16ccb,hemmer.land,FALSE,2,1 to 5,1
3016,637a01d0057570bcb618bb0f,nycr.social,FALSE,12,6 to 15,1
3017,6616d87c006a2253455eaca8,mastodon.free-warez.win,FALSE,1,1 to 5,1
3018,6613458d9a16ce5fc1c8e099,spurs.collabfc.com,FALSE,4,1 to 5,0
3019,637b2f9ed94dca7f11e7b4bf,pixelfed.fr,FALSE,2799,1501 to 5000,8
3020,637b1c2cbaf9cf97b71f2f5b,social.adamasnemesis.com,FALSE,4,1 to 5,0
3021,64623664b7d03ec4349ab1b7,j-ch.net,FALSE,3,1 to 5,0
3022,6662836dbfed5adfc1b455b7,social.trans.gg,FALSE,4,1 to 5,0
3023,63c9a202fefc49cb23a255cf,tlv.cool,FALSE,2,1 to 5,2
3024,64c5a9336c06b76aa3481974,talipallopeli.club,FALSE,4,1 to 5,12
3025,63e720fe02b5060bcf6c19f4,cmalt.simonwood.info,FALSE,1,1 to 5,0
3026,64cac050e1db0a6f91f9069b,iceshrimp.social,FALSE,21,16 to 50,0
3027,5a5a97c863008a32652afeaa,hub.sakuragawa.moe,FALSE,5,1 to 5,0
3028,637c7aa66b4a184a37318837,toots.kestrelsnest.social,FALSE,1,1 to 5,0
3029,63cb5e99bdcaf208a682194b,nhw.social,FALSE,2,1 to 5,7
3030,63e80adfb2c2dc2d7a79a618,press.coop,FALSE,95,51 to 150,1
3031,637b2d2ed94dca7f11e7aafd,mstdn.sublimer.me,FALSE,110,51 to 150,6
3032,64ef7e0fe18e440e22bb10bf,fedi.5013.es,FALSE,3,1 to 5,1
3033,63b7f57d7a8e6fd9c50cd9e1,social.thinkingguy.com,FALSE,2,1 to 5,1
3034,637b1afabaf9cf97b71f2ab5,mastodon.wormhole.eu,FALSE,2,1 to 5,1
3035,637b2e84d94dca7f11e7b02a,ms.vg,FALSE,2,1 to 5,21
3036,63f460385f1a39eb46e09058,pravda.me,FALSE,228908,5001+,23
3037,63d230e854b44ffa3590575e,mastodon.kintsugi-lab.com,FALSE,27,16 to 50,13
3038,667ddb105c585ab36ddffe00,social.illustietor.com,FALSE,2,1 to 5,0
3039,637b2d7ad94dca7f11e7ac3c,mabe.space,FALSE,10,6 to 15,1
3040,639b37f7e809ad2fb2c21dcf,astrosocial.space,FALSE,4,1 to 5,3
3041,637b24b9ad72ace2dcf170bf,pleroma.oleg.kim,FALSE,199,151 to 500,18
3042,63e4e5349354a9c08b067f5a,vrc-ins.net,FALSE,45,16 to 50,4
3043,637b2e98d94dca7f11e7b07c,m.yerp.io,FALSE,2,1 to 5,4
3044,637b27bdad72ace2dcf17dd0,pleroma.volzel.net,FALSE,1,1 to 5,18
3045,644fa93cb8a06d60365323ca,dt.gl,FALSE,3,1 to 5,1
3046,65a1f23e72aba03a13060bfa,sleepless.cafe,FALSE,2,1 to 5,18
3047,637b28a2ad72ace2dcf181db,social.hendrixgames.com,FALSE,5,1 to 5,18
3048,65a1f26072aba03a13061377,stream.emile.space,FALSE,1,1 to 5,18
3049,637b25dead72ace2dcf1764c,mastodon.wappler.systems,FALSE,3,1 to 5,0
3050,63ed6628fdb8ccf11c5ca15a,lovelace.social,FALSE,2,1 to 5,1
3051,638771066de0ac59d2a104a2,social.wikimedia.de,FALSE,41,16 to 50,13
3052,637b36acd94dca7f11e7d188,mastodon.douvk.co.uk,FALSE,19,16 to 50,1
3053,65f9535bcd2beef6e8ac540b,patchwork.online,FALSE,3,1 to 5,0
3054,6491601106312ee2c57fe8fd,mastodon.altf4.fun,FALSE,8,6 to 15,3
3055,602adbc088f1bd03b0d0fec3,mastodon.acerbo.me,FALSE,19,16 to 50,18
3056,651b89e58b0451382e1ad6a0,md02q.obh8.net,FALSE,4,1 to 5,2
3057,64bd2a37102ca40526a2a6a1,malenfant.net,FALSE,2,1 to 5,1
3058,666c3d1fac4a9aabe5b86876,cinema.onjase.quebec,FALSE,1,1 to 5,18
3059,637b283bad72ace2dcf18018,fault.stsecurity.moe,FALSE,122,51 to 150,3
3060,637b35c8d94dca7f11e7cdda,pleroma.gugli.me,FALSE,1,1 to 5,0
3061,65a1f25072aba03a13060fd3,dekadensverket.se,FALSE,3,1 to 5,7
3062,63cb5e98bdcaf208a6821948,mastodon.blotmonath.de,FALSE,2,1 to 5,0
3063,65be6b380bd6114dc0e2f0f6,solderma.sk,FALSE,4,1 to 5,4
3064,63d16fc74150bede446d8f1c,ilot.social,FALSE,1,1 to 5,0
3065,637b1acbbaf9cf97b71f29c2,soc.schuerz.at,FALSE,21,16 to 50,0
3066,637b31c7d94dca7f11e7bd64,nova.community,FALSE,5,1 to 5,2
3067,636ad2a480bb3f03b435a3bf,agilodon.social,FALSE,5,1 to 5,3
3068,5baca96002530563670824c6,mstdn.ikebuku.ro,FALSE,34,16 to 50,6
3069,63e73bcee2b7021038b5c629,mytter.jp,FALSE,7,6 to 15,3
3070,637b2e71d94dca7f11e7afe1,social.trizz.io,FALSE,2,1 to 5,11
3071,65e4aef51233f60e6ffbf1f9,stream.deloughry.co.uk,FALSE,1,1 to 5,0
3072,637b3601d94dca7f11e7cea8,narf.social,FALSE,1,1 to 5,0
3073,65a1f26272aba03a130613e2,dpm.social,FALSE,3,1 to 5,3
3074,5901cf140c4b3c46f854d241,sin.tyaku.com,FALSE,7,6 to 15,18
3075,65a1f25472aba03a130610b3,flyingflux.net,FALSE,3,1 to 5,0
3076,637b4272d865da863648f64f,m.danq.me,FALSE,3,1 to 5,4
3077,637b2770ad72ace2dcf17cc5,nya.otter.sh,FALSE,2,1 to 5,2
3078,638efed3cc757d7221f3cf63,bolha.photos,FALSE,754,501 to 1500,13
3079,64a865b33ff4b79e019eb6ef,social.alt-text.org,FALSE,2,1 to 5,0
3080,637b351ed94dca7f11e7caf4,social.nisa.cat,FALSE,1,1 to 5,18
3081,637636f280bb3f03b435a653,epicure.social,FALSE,931,501 to 1500,6
3082,60b27f4788f1bd03b0d0ff77,mastodon.greenwichmeanti.me,FALSE,1,1 to 5,0
3083,65fcc6f9dcb80cdea9445677,social.ladd.network,FALSE,1,1 to 5,0
3084,653819086f2bd4b7dbc3942f,kinkycats.org,FALSE,55,51 to 150,7
3085,63815988c886665808107b8d,mastodon.ctrl-c.liu.se,FALSE,2,1 to 5,0
3086,637b36b0d94dca7f11e7d19d,d.ntauthority.me,FALSE,1,1 to 5,0
3087,63ad4a4bf36d39bb88bb403c,maddux.blog,FALSE,1,1 to 5,0
3088,637b3544d94dca7f11e7cb9e,fediverse.zachleat.com,FALSE,1,1 to 5,0
3089,64a1f237f006959326b8d4b9,toots.coronet.io,FALSE,1,1 to 5,1
3090,637b3316d94dca7f11e7c130,hiyashi.shimapan.moe,FALSE,1,1 to 5,18
3091,637ddc92921c3cdc4b4f5699,pachy.youshallnotpass.com,FALSE,1,1 to 5,7
3092,64a895819c5548a593406c6e,thehappyfamily.stream,FALSE,34,16 to 50,7
3093,637b2ed0d94dca7f11e7b162,atomicpoet.org,FALSE,3,1 to 5,18
3094,65455fe8be9b1ad2b4e2cc9a,gidam666.com,FALSE,59,51 to 150,0
3095,63879f16709271d963df81ab,earthstream.social,FALSE,1371,501 to 1500,7
3096,637ada15057570bcb618bb79,veganism.social,FALSE,3077,1501 to 5000,6
3097,63a9792f9a837a6cace315e2,social.rkowl.com,FALSE,5,1 to 5,0
3098,665993ec064f15583b8186bf,mastodon.andreafortuna.org,FALSE,1,1 to 5,0
3099,637dbdf9f762d5e2120478f2,stoney.monster,FALSE,2,1 to 5,0
3100,65ec6a70a5f4bb36f1fd3e11,p42.social,FALSE,1,1 to 5,18
3101,637b2aa7ad72ace2dcf18b4e,the.zymocosm.com,FALSE,7,6 to 15,5
3102,637b31d9d94dca7f11e7bdad,mastodon.gal,FALSE,1278,501 to 1500,6
3103,648f762f71a13093f1e84f36,fops.cloud,FALSE,9,6 to 15,18
3104,64cc69bf7ba84bb23b507249,comm.shotinthegun.com,FALSE,4,1 to 5,1
3105,637b2e82d94dca7f11e7b01c,farts.social,FALSE,5,1 to 5,0
3106,637b2363ad72ace2dcf16aae,mastodon.simounet.net,FALSE,7,6 to 15,0
3107,637b2ea7d94dca7f11e7b0b8,schumacher.social,FALSE,1,1 to 5,0
3108,667d7f204a78c2950dc682f7,jawsome.nevy.xyz,FALSE,2,1 to 5,0
3109,65a1f24772aba03a13060d77,mastodon.schub.social,FALSE,1,1 to 5,1
3110,63e097805d3f8e2b72fa95b1,comal.app,FALSE,4,1 to 5,0
3111,665fdc4f9f2d832177c2b48e,gts.easrng.net,FALSE,1,1 to 5,0
3112,64a8357f8e28c896576b40f2,spaceshipguy.no-ip.biz,FALSE,2,1 to 5,1
3113,637b34f8d94dca7f11e7ca3c,bookwyrm.nx-pod.de,FALSE,2,1 to 5,18
3114,637b3691d94dca7f11e7d0fe,mastodon.boyfails.me,FALSE,2,1 to 5,2
3115,637be623b125a1fec4a71e63,birds.town,FALSE,554,501 to 1500,8
3116,656b09b5d90a2e14ce2ac9c8,makegayfriends.com,FALSE,497,151 to 500,3
3117,637b2c3dd94dca7f11e7a71a,mstdn.axtch.net,FALSE,2,1 to 5,0
3118,661297ab6750dd1e49fb2a3a,mstdn.kyuuri.dev,FALSE,1,1 to 5,0
3119,63949fa2c03bd8a0ede04107,sysadmin.run,FALSE,3,1 to 5,0
3120,63f2881aa81022aceaaf9062,buff.tomboyfan.club,FALSE,17,16 to 50,18
3121,6691c2598fe4d1b3a4c4390f,ice.frieren.quest,FALSE,1,1 to 5,18
3122,65cdf3652f645d8e687d0e59,mastodon.jfr.im,FALSE,1,1 to 5,18
3123,637b29baad72ace2dcf186e9,tvwatch.party,FALSE,5,1 to 5,2
3124,637b372fd94dca7f11e7d386,social.randommumble.org,FALSE,1,1 to 5,0
3125,64706e355133cfca9eeecac8,social.oaf.org.au,FALSE,2,1 to 5,0
3126,637b216cad72ace2dcf162d3,podcastindex.social,FALSE,1351,501 to 1500,1
3127,63e73010ca6bf10df7a50197,social.marud.fr,FALSE,25,16 to 50,0
3128,637b2140ad72ace2dcf16220,mastodon.concordia.social,FALSE,3,1 to 5,0
3129,6412b89b32fa512e8892cf56,rickscully.com,FALSE,3,1 to 5,0
3130,664c38ece3fada866c9cbeb9,rumohr.social,FALSE,1,1 to 5,0
3131,637b1b1bbaf9cf97b71f2b20,social.emisocks.com,FALSE,2,1 to 5,0
3132,64a270f3513135a807c4339f,gts.lohia.me,FALSE,1,1 to 5,0
3133,637b2243ad72ace2dcf165d0,is.lewd.pm,FALSE,3,1 to 5,0
3134,63b2a2f28259803e6797ede8,dovac.org,FALSE,1,1 to 5,18
3135,637b329ad94dca7f11e7bff2,social.galacticcoders.com,FALSE,10,6 to 15,6
3136,65d6a1ada7fd250e8393cbb0,aklp.club,FALSE,2,1 to 5,0
3137,637b34f2d94dca7f11e7ca16,pxl.mx,FALSE,8,6 to 15,0
3138,637b29f9ad72ace2dcf18817,mastodon.coffee,FALSE,1384,501 to 1500,8
3139,58ee2eaf9aee4e669a220031,mastodon.nu,FALSE,16753,5001+,7
3140,6543e277a656cc96d0f7fd99,riin.fr,FALSE,70,51 to 150,3
3141,65a768515deb1dd05f8a8411,social.dos-dingos.com,FALSE,2,1 to 5,18
3142,637b3036d94dca7f11e7b722,mastodon.hyperfreedom.org,FALSE,4,1 to 5,0
3143,665553d622ef652648890ade,audiogames.social,FALSE,17,16 to 50,4
3144,637b305dd94dca7f11e7b7b3,theha.us,FALSE,19,16 to 50,1
3145,63842b8681af3df17b82997a,goto.vsta.org,FALSE,4,1 to 5,0
3146,637b29ebad72ace2dcf187e0,pxlfed.de,FALSE,3,1 to 5,1
3147,66395b8b80107830c351cc3d,mastodon.vervainglobal.com,FALSE,2,1 to 5,2
3148,653c27521d674b5c2db73d80,fedi.everycastlabs.uk,FALSE,3,1 to 5,0
3149,637b2c09d94dca7f11e7a634,mst.thumped.com,FALSE,8,6 to 15,0
3150,637ea2acc600591ccc9523ea,fantastic.earth,FALSE,13,6 to 15,8
3151,65f3bc48ea5898559eeeaa7a,live.nomadgeek.org,FALSE,1,1 to 5,18
3152,64c94003cd783b32310a528e,iceshrimp.kmkz.moe,FALSE,3,1 to 5,0
3153,637b263cad72ace2dcf177c9,christmas.tattoo,FALSE,5,1 to 5,0
3154,63e73f91e789d410bb1eabeb,mancavgeek.co.uk,FALSE,4,1 to 5,0
3155,6467d20d65f1d8a174198a52,ol2ol.com,FALSE,10,6 to 15,0
3156,637c321e63f9b638a656fd2a,micro.arda.pw,FALSE,1,1 to 5,1
3157,637b2b2fad72ace2dcf18dbe,pixel.brettspielpony.de,FALSE,2,1 to 5,0
3158,636a9a1280bb3f03b435a39b,glauca.space,FALSE,84,51 to 150,4
3159,5ad44cfb804e241fcb2d0c81,teslam.in,FALSE,2,1 to 5,18
3160,637b31d8d94dca7f11e7bdac,learningdisability.social,FALSE,281,151 to 500,10
3161,64aaae30439f5ffda8395a1d,the.enchanted.quest,FALSE,14,6 to 15,1
3162,637b2ce4d94dca7f11e7a9e8,social.kylebronsdon.com,FALSE,1,1 to 5,0
3163,640b5419b19baa6c90a8ef20,386898.xyz,FALSE,1,1 to 5,1
3164,65a60c3dca2d04ab54c39227,fuwafuwa.town,FALSE,1,1 to 5,0
3165,637b2d2ed94dca7f11e7ab01,mikecoats.social,FALSE,1,1 to 5,0
3166,637d3becc2ef1e71d762c3ee,social.gochiuma.net,FALSE,1,1 to 5,0
3167,637b34a6d94dca7f11e7c89f,fed.dddug.in,FALSE,1,1 to 5,0
3168,63e46b328ad320afba6ff54f,photos.mattbowen.net,FALSE,1,1 to 5,0
3169,63cb5e32bdcaf208a6821851,social.ralnode.net,FALSE,1,1 to 5,0
3170,637b2ec5d94dca7f11e7b130,dads.cool,FALSE,184,151 to 500,0
3171,643f79abbfcfad0a3a5f09ac,leanside.org,FALSE,1,1 to 5,0
3172,637b2c02d94dca7f11e7a609,librosphere.fr,FALSE,210,151 to 500,18
3173,638ccfc4fd014f51b30954c0,mastodon.ph,FALSE,142,51 to 150,6
3174,637b2165ad72ace2dcf162b4,mastodon.fam-ribbers.com,FALSE,1,1 to 5,0
3175,65c83aed92400801ea22e52b,snep.place,FALSE,3,1 to 5,1
3176,637b2fe2d94dca7f11e7b5e3,pfeifling.de,FALSE,1,1 to 5,0
3177,6379e05e057570bcb618baed,parkfans.network,FALSE,26,16 to 50,7
3178,65657d77d684882a9d37c9fd,social.gyahunkoubou.biz,FALSE,1,1 to 5,2
3179,64b97e58f17d0e6b4de864a3,please-dominate.me,FALSE,8,6 to 15,0
3180,641e01292d92d85e4f75bc51,yatil.social,FALSE,4,1 to 5,1
3181,637b36c3d94dca7f11e7d1d5,web4.us,FALSE,3,1 to 5,0
3182,666fa203a97ca0974e5c79ad,mastodon.squarecows.com,FALSE,2,1 to 5,4
3183,637b224ead72ace2dcf16609,reading.taks.garden,FALSE,14,6 to 15,18
3184,637b1bc3baf9cf97b71f2dd6,mastodon.pressthebutton.pw,FALSE,3,1 to 5,0
3185,637b2ed9d94dca7f11e7b188,uwyn.net,FALSE,46,16 to 50,5
3186,637b2ed7d94dca7f11e7b180,leporid.net,FALSE,2,1 to 5,3
3187,65a1f23372aba03a1306091f,stream.lolicon.monster,FALSE,1,1 to 5,18
3188,63b05095c942620c52ee3fbb,selent.ca,FALSE,2,1 to 5,1
3189,63e73fa3e789d410bb1eadd0,gh0st.live,FALSE,16,16 to 50,0
3190,65aa251961b7841f11488dbc,mastodon.wakoma.co,FALSE,4,1 to 5,0
3191,63da6ce4eacb411e5b20c4d8,snowmastodon.social,FALSE,1,1 to 5,1
3192,63fed5f8c2533d2c230cecb9,sorgatronmedia.social,FALSE,11,6 to 15,0
3193,637b36d6d94dca7f11e7d21e,mastodon.eveland.dev,FALSE,1,1 to 5,0
3194,6389d378ec150eff18a7025d,folium-learning.social,FALSE,2,1 to 5,0
3195,637b30b8d94dca7f11e7b91e,beige.party,FALSE,486,151 to 500,6
3196,5de4f95008b59f24742280cf,mastodon.ethibox.fr,FALSE,37,16 to 50,0
3197,6663b09b9bb2f739790c1c02,otherling.social,FALSE,18,16 to 50,0
3198,654576ec59ddbdd68fe1bd9b,mstdn.yishibashi.me,FALSE,1,1 to 5,0
3199,63b4b40f2a93f9713a07457f,xtom.social,FALSE,3,1 to 5,0
3200,637b2b17ad72ace2dcf18d3a,social.wildeboer.net,FALSE,3,1 to 5,2
3201,665adc9e81d11bb74e7207d1,mastodon.韓國語.漢字.net,FALSE,19,16 to 50,0
3202,651d75c3e49aaa87837d416b,mastodon.a17t.dev,FALSE,1,1 to 5,1
